gene	ProteinNames	IntensityEpith	IntensityFibers	iBAQEpith	rankEpith	iBAQFibers	rankFibers	LFQEpith	LFQFibers	MsMsEpith	MsMsFibers	UniprotID	MGIGeneNames	Biologicalprocess	Cellularcomponent	Codingsequence diversity	Developmentalstage	Disease	Domain	Ligand	Molecularfunction	PTM	Technicalterm	BiologicalProcess	CellularComponent	MolecularFunction	CCPathway	PWMavailable	tissue	level	group
Srsf3	Serine/arginine-rich splicing factor 3	125030000	12815000	17861000	1031	1830800	1898	979550000	0	7	2	Srsf3	Srsf3	Transport; mRNA processing; mRNA splicing; mRNA transport	Cytoplasm; Nucleus	Alternative splicing	na	na	Repeat	na	RNA-binding	Acetylation; Phosphoprotein	na	cellular response to leukemia inhibitory factor {GO:1990830}; insulin receptor signaling pathway {GO:0008286}; mRNA processing {GO:0006397}; mRNA transport {GO:0051028}; regulation of mRNA splicing, via spliceosome {GO:0048024}; RNA splicing {GO:0008380}	cytoplasm {GO:0005737}; nuclear speck {GO:0016607}	phospholipase binding {GO:0043274}; RNA binding {GO:0003723}	na	TRUE	epi	group4	splicing
Sf1	Splicing factor 1	135080000	34708000	7109600	1675	1826800	1900	523500000	0	11	4	Sf1	Sf1	Transcription; Transcription regulation; mRNA processing; mRNA splicing	Nucleus; Spliceosome	Alternative splicing	na	na	Zinc-finger	Metal-binding; Zinc	RNA-binding; Repressor	Acetylation; Phosphoprotein	na	Leydig cell differentiation {GO:0033327}; male sex determination {GO:0030238}; mRNA splicing, via spliceosome {GO:0000398}; negative regulation of smooth muscle cell proliferation {GO:0048662}; nuclear body organization {GO:0030575}; regulation of steroid biosynthetic process {GO:0050810}; regulation of transcription, DNA-templated {GO:0006355}; transcription, DNA-templated {GO:0006351}	cytoplasm {GO:0005737}; nuclear body {GO:0016604}; nucleus {GO:0005634}; spliceosomal complex {GO:0005681}	identical protein binding {GO:0042802}; pre-mRNA branch point binding {GO:0045131}; RNA binding {GO:0003723}; zinc ion binding {GO:0008270}	na	TRUE	epi	group4	splicing
Tial1	Nucleolysin TIAR	117280000	30735000	6898900	1694	1807900	1908	373400000	240370000	8	4	Tial1	Tial1	Apoptosis	Cytoplasm; Nucleus	na	na	na	Repeat	na	RNA-binding	Acetylation; Phosphoprotein	na	apoptotic process {GO:0006915}; germ cell development {GO:0007281}; positive regulation of cell proliferation {GO:0008284}; stem cell division {GO:0017145}	cytoplasm {GO:0005737}; cytoplasmic stress granule {GO:0010494}; extracellular exosome {GO:0070062}; nucleus {GO:0005634}	AU-rich element binding {GO:0017091}; DNA binding {GO:0003677}; RNA binding {GO:0003723}	na	TRUE	epi	group4	mRNA sequestration
Tial1	Nucleolysin TIAR	117280000	30735000	6898900	1694	1807900	1908	373400000	240370000	8	4	Tial1	Tial1	Apoptosis	Cytoplasm; Nucleus	na	na	na	Repeat	na	RNA-binding	Acetylation; Phosphoprotein	na	apoptotic process {GO:0006915}; germ cell development {GO:0007281}; positive regulation of cell proliferation {GO:0008284}; stem cell division {GO:0017145}	cytoplasm {GO:0005737}; cytoplasmic stress granule {GO:0010494}; extracellular exosome {GO:0070062}; nucleus {GO:0005634}	AU-rich element binding {GO:0017091}; DNA binding {GO:0003677}; RNA binding {GO:0003723}	na	TRUE	epi	group4	Stress response
Snrpb2	U2 small nuclear ribonucleoprotein B	81941000	17463000	8194100	1569	1746300	1925	227140000	0	5	2	Snrpb2	Snrpb2	mRNA processing; mRNA splicing	Nucleus; Spliceosome	na	na	na	Repeat	na	RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	mRNA splicing, via spliceosome {GO:0000398}	catalytic step 2 spliceosome {GO:0071013}; fibrillar center {GO:0001650}; nuclear speck {GO:0016607}; spliceosomal complex {GO:0005681}; U1 snRNP {GO:0005685}; U2 snRNP {GO:0005686}	snRNA stem-loop binding {GO:0035614}; snRNP binding {GO:0070990}; U1 snRNA binding {GO:0030619}	na	TRUE	epi	group4	splicing
Rnmt	mRNA cap guanine-N7 methyltransferase	163480000	36590000	7107900	1676	1590900	1993	374980000	152200000	12	4	Rnmt	Rnmt	mRNA capping; mRNA processing	Nucleus	Alternative splicing	na	na	na	S-adenosyl-L-methionine	Methyltransferase; RNA-binding; Transferase	Phosphoprotein	na	7-methylguanosine mRNA capping {GO:0006370}; cellular response to leukemia inhibitory factor {GO:1990830}; RNA (guanine-N7)-methylation {GO:0036265}	fibrillar center {GO:0001650}; mRNA cap binding complex {GO:0005845}; mRNA cap methyltransferase complex {GO:0031533}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}; receptor complex {GO:0043235}	mRNA (guanine-N7-)-methyltransferase activity {GO:0004482}; RNA binding {GO:0003723}	na	FALSE	epi	group4	mRNA processing
Ppp1r8	Nuclear inhibitor of protein phosphatase 1	360610000	22092000	25758000	846	1578000	2000	681900000	0	10	1	Ppp1r8	Ppp1r8	Transcription; Transcription regulation; mRNA processing; mRNA splicing	Nucleus; Spliceosome	na	na	na	na	na	DNA-binding; Developmental protein; Protein phosphatase inhibitor; RNA-binding; Repressor	Phosphoprotein	3D-structure	cell proliferation {GO:0008283}; mRNA processing {GO:0006397}; multicellular organism development {GO:0007275}; negative regulation of protein dephosphorylation {GO:0035308}; regulation of transcription, DNA-templated {GO:0006355}; RNA splicing {GO:0008380}; transcription, DNA-templated {GO:0006351}	nuclear speck {GO:0016607}; nucleoplasm {GO:0005654}; spliceosomal complex {GO:0005681}	DNA binding {GO:0003677}; mRNA binding {GO:0003729}; protein phosphatase regulator activity {GO:0019888}; protein serine/threonine phosphatase inhibitor activity {GO:0004865}	na	FALSE	epi	group4	mRNA degradation
Raly	RNA-binding protein Raly	702660000	25980000	41333000	605	1528200	2018	848970000	0	10	1	Raly	Raly	Transcription; Transcription regulation; mRNA processing; mRNA splicing	Nucleus; Spliceosome	Alternative splicing	na	na	Coiled coil	na	RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	mRNA processing {GO:0006397}; regulation of cholesterol homeostasis {GO:2000188}; regulation of nucleic acid-templated transcription {GO:1903506}; regulation of transcription, DNA-templated {GO:0006355}; RNA splicing {GO:0008380}; transcription, DNA-templated {GO:0006351}	catalytic step 2 spliceosome {GO:0071013}; nucleus {GO:0005634}	RNA binding {GO:0003723}; transcription cofactor activity {GO:0003712}	na	TRUE	epi	group4	splicing
Exosc6	Exosome complex component MTR3	136030000	14868000	13603000	1204	1486800	2047	248310000	91313000	7	4	Exosc6	Exosc6	rRNA processing	Cytoplasm; Exosome; Nucleus	na	na	na	na	na	RNA-binding	na	na	DNA deamination {GO:0045006}; isotype switching {GO:0045190}; nuclear mRNA surveillance {GO:0071028}; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' {GO:0034427}; polyadenylation-dependent snoRNA 3'-end processing {GO:0071051}; positive regulation of isotype switching {GO:0045830}; rRNA 3'-end processing {GO:0031125}; rRNA catabolic process {GO:0016075}; U4 snRNA 3'-end processing {GO:0034475}	cytoplasmic exosome (RNase complex) {GO:0000177}; exosome (RNase complex) {GO:0000178}; nuclear exosome (RNase complex) {GO:0000176}; nucleolus {GO:0005730}	RNA binding {GO:0003723}	na	FALSE	epi	group4	mRNA degradation
Exosc6	Exosome complex component MTR3	136030000	14868000	13603000	1204	1486800	2047	248310000	91313000	7	4	Exosc6	Exosc6	rRNA processing	Cytoplasm; Exosome; Nucleus	na	na	na	na	na	RNA-binding	na	na	DNA deamination {GO:0045006}; isotype switching {GO:0045190}; nuclear mRNA surveillance {GO:0071028}; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' {GO:0034427}; polyadenylation-dependent snoRNA 3'-end processing {GO:0071051}; positive regulation of isotype switching {GO:0045830}; rRNA 3'-end processing {GO:0031125}; rRNA catabolic process {GO:0016075}; U4 snRNA 3'-end processing {GO:0034475}	cytoplasmic exosome (RNase complex) {GO:0000177}; exosome (RNase complex) {GO:0000178}; nuclear exosome (RNase complex) {GO:0000176}; nucleolus {GO:0005730}	RNA binding {GO:0003723}	na	FALSE	epi	group4	mRNA sequestration
Sf3b6	Splicing factor 3B subunit 6	114700000	11133000	14337000	1176	1391600	2082	561520000	0	10	2	Sf3b6	Sf3b6	mRNA processing; mRNA splicing	Nucleus; Spliceosome	na	na	na	na	na	RNA-binding	Acetylation; Isopeptide bond; Ubl conjugation	na	blastocyst formation {GO:0001825}; mRNA splicing, via spliceosome {GO:0000398}	catalytic step 2 spliceosome {GO:0071013}; nucleus {GO:0005634}; precatalytic spliceosome {GO:0071011}; U12-type spliceosomal complex {GO:0005689}; U2 snRNP {GO:0005686}; U2-type spliceosomal complex {GO:0005684}	RNA binding {GO:0003723}	na	FALSE	epi	group4	splicing
Exosc4	Exosome complex component RRP41	141070000	12519000	15674000	1109	1391000	2083	392310000	0	9	2	Exosc4	Exosc4	rRNA processing	Cytoplasm; Exosome; Nucleus	na	na	na	na	na	RNA-binding	Acetylation	na	defense response to virus {GO:0051607}; DNA deamination {GO:0045006}; histone mRNA catabolic process {GO:0071044}; maturation of 5.8S rRNA {GO:0000460}; nuclear mRNA surveillance {GO:0071028}; nuclear-transcribed mRNA catabolic process {GO:0000956}; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' {GO:0034427}; polyadenylation-dependent snoRNA 3'-end processing {GO:0071051}; positive regulation of cell growth {GO:0030307}; rRNA 3'-end processing {GO:0031125}; rRNA catabolic process {GO:0016075}; U4 snRNA 3'-end processing {GO:0034475}	cytoplasm {GO:0005737}; cytoplasmic exosome (RNase complex) {GO:0000177}; cytosol {GO:0005829}; exosome (RNase complex) {GO:0000178}; intermediate filament cytoskeleton {GO:0045111}; nuclear exosome (RNase complex) {GO:0000176}; nucleolus {GO:0005730}; nucleus {GO:0005634}; transcriptionally active chromatin {GO:0035327}	AU-rich element binding {GO:0017091}	na	FALSE	epi	group4	mRNA degradation
Exosc4	Exosome complex component RRP41	141070000	12519000	15674000	1109	1391000	2083	392310000	0	9	2	Exosc4	Exosc4	rRNA processing	Cytoplasm; Exosome; Nucleus	na	na	na	na	na	RNA-binding	Acetylation	na	defense response to virus {GO:0051607}; DNA deamination {GO:0045006}; histone mRNA catabolic process {GO:0071044}; maturation of 5.8S rRNA {GO:0000460}; nuclear mRNA surveillance {GO:0071028}; nuclear-transcribed mRNA catabolic process {GO:0000956}; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' {GO:0034427}; polyadenylation-dependent snoRNA 3'-end processing {GO:0071051}; positive regulation of cell growth {GO:0030307}; rRNA 3'-end processing {GO:0031125}; rRNA catabolic process {GO:0016075}; U4 snRNA 3'-end processing {GO:0034475}	cytoplasm {GO:0005737}; cytoplasmic exosome (RNase complex) {GO:0000177}; cytosol {GO:0005829}; exosome (RNase complex) {GO:0000178}; intermediate filament cytoskeleton {GO:0045111}; nuclear exosome (RNase complex) {GO:0000176}; nucleolus {GO:0005730}; nucleus {GO:0005634}; transcriptionally active chromatin {GO:0035327}	AU-rich element binding {GO:0017091}	na	FALSE	epi	group4	rRNA binding
Prkra	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	186850000	17043000	14373000	1171	1311000	2127	501010000	0	8	2	Prkra	Prkra	RNA-mediated gene silencing	Cytoplasm	na	na	na	Repeat	na	RNA-binding	Phosphoprotein	na	cellular response to oxidative stress {GO:0034599}; middle ear morphogenesis {GO:0042474}; outer ear morphogenesis {GO:0042473}; positive regulation of intrinsic apoptotic signaling pathway {GO:2001244}; pre-miRNA processing {GO:0031054}; production of miRNAs involved in gene silencing by miRNA {GO:0035196}; production of siRNA involved in RNA interference {GO:0030422}; protein phosphorylation {GO:0006468}; protein stabilization {GO:0050821}; skeletal system morphogenesis {GO:0048705}	cytoplasm {GO:0005737}; cytosol {GO:0005829}; intracellular {GO:0005622}; membrane {GO:0016020}; nucleoplasm {GO:0005654}; perinuclear region of cytoplasm {GO:0048471}; RISC-loading complex {GO:0070578}	double-stranded RNA binding {GO:0003725}; enzyme activator activity {GO:0008047}; enzyme binding {GO:0019899}; identical protein binding {GO:0042802}; pre-miRNA binding {GO:0070883}; protein homodimerization activity {GO:0042803}; RNA binding {GO:0003723}	na	FALSE	epi	group4	Stress response
Hnrnph2	Heterogeneous nuclear ribonucleoprotein H2	136240000	21329000	8014400	1590	1254600	2158	396810000	129550000	8	3	Hnrnph2	Hnrnph2	na	Nucleus	na	na	na	Repeat	na	RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Methylation; Phosphoprotein; Ubl conjugation	na	na	cytosol {GO:0005829}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleoplasm {GO:0005654}	RNA binding {GO:0003723}	na	TRUE	epi	group4	pre-mRNA Transport and processing
U2af1	Splicing factor U2AF 35 kDa subunit	142520000	13187000	12956000	1245	1198800	2182	380810000	0	5	4	U2af1	U2af1	mRNA processing; mRNA splicing	Nucleus; Spliceosome	na	na	na	Repeat; Zinc-finger	Metal-binding; Zinc	RNA-binding	Acetylation; Methylation; Phosphoprotein	na	mRNA splicing, via spliceosome {GO:0000398}	nuclear speck {GO:0016607}; spliceosomal complex {GO:0005681}; U2AF {GO:0089701}	metal ion binding {GO:0046872}; pre-mRNA 3'-splice site binding {GO:0030628}; RS domain binding {GO:0050733}	na	TRUE	epi	group4	splicing
Hnrnpll	Heterogeneous nuclear ribonucleoprotein L-like	414950000	32072000	14309000	1179	1105900	2237	831010000	181000000	33	8	Hnrnpll	Hnrnpll	na	na	Alternative splicing	na	na	Repeat	na	RNA-binding; Ribonucleoprotein	Isopeptide bond; Phosphoprotein; Ubl conjugation	3D-structure	mRNA processing {GO:0006397}; positive regulation of RNA splicing {GO:0033120}	intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleus {GO:0005634}	mRNA binding {GO:0003729}; RNA binding {GO:0003723}	na	TRUE	epi	group4	mRNA processing
Hnrnpll	Heterogeneous nuclear ribonucleoprotein L-like	414950000	32072000	14309000	1179	1105900	2237	831010000	181000000	33	8	Hnrnpll	Hnrnpll	na	na	Alternative splicing	na	na	Repeat	na	RNA-binding; Ribonucleoprotein	Isopeptide bond; Phosphoprotein; Ubl conjugation	3D-structure	mRNA processing {GO:0006397}; positive regulation of RNA splicing {GO:0033120}	intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleus {GO:0005634}	mRNA binding {GO:0003729}; RNA binding {GO:0003723}	na	TRUE	epi	group4	splicing
Ddx42	ATP-dependent RNA helicase DDX42	389100000	48373000	8843200	1508	1099400	2243	840140000	387600000	23	10	Ddx42	Ddx42	na	Cytoplasm; Nucleus	Alternative splicing	na	na	Coiled coil	ATP-binding; Nucleotide-binding	Helicase; Hydrolase; RNA-binding	Acetylation; Isopeptide bond; Methylation; Phosphoprotein; Ubl conjugation	na	protein localization {GO:0008104}; regulation of apoptotic process {GO:0042981}; RNA secondary structure unwinding {GO:0010501}	Cajal body {GO:0015030}; cytoplasm {GO:0005737}; cytosol {GO:0005829}; membrane {GO:0016020}; nuclear speck {GO:0016607}; nucleolus {GO:0005730}; nucleus {GO:0005634}	ATP binding {GO:0005524}; ATP-dependent RNA helicase activity {GO:0004004}; RNA binding {GO:0003723}	na	FALSE	epi	group4	splicing
Eif4a3	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	253040000	23711000	11002000	1356	1030900	2291	995670000	221340000	17	5	Eif4a3	Eif4a3	Nonsense-mediated mRNA decay; Translation regulation; Transport; mRNA processing; mRNA splicing; mRNA transport; rRNA processing	Cytoplasm; Nucleus; Spliceosome	na	na	na	na	ATP-binding; Nucleotide-binding	Helicase; Hydrolase; RNA-binding	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	associative learning {GO:0008306}; cellular response to brain-derived neurotrophic factor stimulus {GO:1990416}; cellular response to selenite ion {GO:0072715}; embryonic cranial skeleton morphogenesis {GO:0048701}; exploration behavior {GO:0035640}; mRNA processing {GO:0006397}; mRNA transport {GO:0051028}; negative regulation of excitatory postsynaptic potential {GO:0090394}; negative regulation of selenocysteine incorporation {GO:1904570}; negative regulation of selenocysteine insertion sequence binding {GO:1904574}; negative regulation of translation {GO:0017148}; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay {GO:0000184}; positive regulation of mRNA splicing, via spliceosome {GO:0048026}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; positive regulation of translation {GO:0045727}; regulation of alternative mRNA splicing, via spliceosome {GO:0000381}; response to organic cyclic compound {GO:0014070}; RNA secondary structure unwinding {GO:0010501}; RNA splicing {GO:0008380}; rRNA processing {GO:0006364}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; dendrite {GO:0030425}; exon-exon junction complex {GO:0035145}; membrane {GO:0016020}; neuronal cell body {GO:0043025}; nuclear speck {GO:0016607}; nucleolus {GO:0005730}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	ATP binding {GO:0005524}; ATP-dependent RNA helicase activity {GO:0004004}; mRNA binding {GO:0003729}; poly(A) binding {GO:0008143}; ribonucleoprotein complex binding {GO:0043021}; RNA binding {GO:0003723}; RNA stem-loop binding {GO:0035613}; selenocysteine insertion sequence binding {GO:0035368}	na	FALSE	epi	group4	mRNA degradation
Eif4a3	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	253040000	23711000	11002000	1356	1030900	2291	995670000	221340000	17	5	Eif4a3	Eif4a3	Nonsense-mediated mRNA decay; Translation regulation; Transport; mRNA processing; mRNA splicing; mRNA transport; rRNA processing	Cytoplasm; Nucleus; Spliceosome	na	na	na	na	ATP-binding; Nucleotide-binding	Helicase; Hydrolase; RNA-binding	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	associative learning {GO:0008306}; cellular response to brain-derived neurotrophic factor stimulus {GO:1990416}; cellular response to selenite ion {GO:0072715}; embryonic cranial skeleton morphogenesis {GO:0048701}; exploration behavior {GO:0035640}; mRNA processing {GO:0006397}; mRNA transport {GO:0051028}; negative regulation of excitatory postsynaptic potential {GO:0090394}; negative regulation of selenocysteine incorporation {GO:1904570}; negative regulation of selenocysteine insertion sequence binding {GO:1904574}; negative regulation of translation {GO:0017148}; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay {GO:0000184}; positive regulation of mRNA splicing, via spliceosome {GO:0048026}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; positive regulation of translation {GO:0045727}; regulation of alternative mRNA splicing, via spliceosome {GO:0000381}; response to organic cyclic compound {GO:0014070}; RNA secondary structure unwinding {GO:0010501}; RNA splicing {GO:0008380}; rRNA processing {GO:0006364}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; dendrite {GO:0030425}; exon-exon junction complex {GO:0035145}; membrane {GO:0016020}; neuronal cell body {GO:0043025}; nuclear speck {GO:0016607}; nucleolus {GO:0005730}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	ATP binding {GO:0005524}; ATP-dependent RNA helicase activity {GO:0004004}; mRNA binding {GO:0003729}; poly(A) binding {GO:0008143}; ribonucleoprotein complex binding {GO:0043021}; RNA binding {GO:0003723}; RNA stem-loop binding {GO:0035613}; selenocysteine insertion sequence binding {GO:0035368}	na	FALSE	epi	group4	mRNA processing
Eif4a3	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	253040000	23711000	11002000	1356	1030900	2291	995670000	221340000	17	5	Eif4a3	Eif4a3	Nonsense-mediated mRNA decay; Translation regulation; Transport; mRNA processing; mRNA splicing; mRNA transport; rRNA processing	Cytoplasm; Nucleus; Spliceosome	na	na	na	na	ATP-binding; Nucleotide-binding	Helicase; Hydrolase; RNA-binding	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	associative learning {GO:0008306}; cellular response to brain-derived neurotrophic factor stimulus {GO:1990416}; cellular response to selenite ion {GO:0072715}; embryonic cranial skeleton morphogenesis {GO:0048701}; exploration behavior {GO:0035640}; mRNA processing {GO:0006397}; mRNA transport {GO:0051028}; negative regulation of excitatory postsynaptic potential {GO:0090394}; negative regulation of selenocysteine incorporation {GO:1904570}; negative regulation of selenocysteine insertion sequence binding {GO:1904574}; negative regulation of translation {GO:0017148}; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay {GO:0000184}; positive regulation of mRNA splicing, via spliceosome {GO:0048026}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; positive regulation of translation {GO:0045727}; regulation of alternative mRNA splicing, via spliceosome {GO:0000381}; response to organic cyclic compound {GO:0014070}; RNA secondary structure unwinding {GO:0010501}; RNA splicing {GO:0008380}; rRNA processing {GO:0006364}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; dendrite {GO:0030425}; exon-exon junction complex {GO:0035145}; membrane {GO:0016020}; neuronal cell body {GO:0043025}; nuclear speck {GO:0016607}; nucleolus {GO:0005730}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	ATP binding {GO:0005524}; ATP-dependent RNA helicase activity {GO:0004004}; mRNA binding {GO:0003729}; poly(A) binding {GO:0008143}; ribonucleoprotein complex binding {GO:0043021}; RNA binding {GO:0003723}; RNA stem-loop binding {GO:0035613}; selenocysteine insertion sequence binding {GO:0035368}	na	FALSE	epi	group4	mRNA transport
Eif4a3	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	253040000	23711000	11002000	1356	1030900	2291	995670000	221340000	17	5	Eif4a3	Eif4a3	Nonsense-mediated mRNA decay; Translation regulation; Transport; mRNA processing; mRNA splicing; mRNA transport; rRNA processing	Cytoplasm; Nucleus; Spliceosome	na	na	na	na	ATP-binding; Nucleotide-binding	Helicase; Hydrolase; RNA-binding	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	associative learning {GO:0008306}; cellular response to brain-derived neurotrophic factor stimulus {GO:1990416}; cellular response to selenite ion {GO:0072715}; embryonic cranial skeleton morphogenesis {GO:0048701}; exploration behavior {GO:0035640}; mRNA processing {GO:0006397}; mRNA transport {GO:0051028}; negative regulation of excitatory postsynaptic potential {GO:0090394}; negative regulation of selenocysteine incorporation {GO:1904570}; negative regulation of selenocysteine insertion sequence binding {GO:1904574}; negative regulation of translation {GO:0017148}; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay {GO:0000184}; positive regulation of mRNA splicing, via spliceosome {GO:0048026}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; positive regulation of translation {GO:0045727}; regulation of alternative mRNA splicing, via spliceosome {GO:0000381}; response to organic cyclic compound {GO:0014070}; RNA secondary structure unwinding {GO:0010501}; RNA splicing {GO:0008380}; rRNA processing {GO:0006364}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; dendrite {GO:0030425}; exon-exon junction complex {GO:0035145}; membrane {GO:0016020}; neuronal cell body {GO:0043025}; nuclear speck {GO:0016607}; nucleolus {GO:0005730}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	ATP binding {GO:0005524}; ATP-dependent RNA helicase activity {GO:0004004}; mRNA binding {GO:0003729}; poly(A) binding {GO:0008143}; ribonucleoprotein complex binding {GO:0043021}; RNA binding {GO:0003723}; RNA stem-loop binding {GO:0035613}; selenocysteine insertion sequence binding {GO:0035368}	na	FALSE	epi	group4	Translation
Eif4a3	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	253040000	23711000	11002000	1356	1030900	2291	995670000	221340000	17	5	Eif4a3	Eif4a3	Nonsense-mediated mRNA decay; Translation regulation; Transport; mRNA processing; mRNA splicing; mRNA transport; rRNA processing	Cytoplasm; Nucleus; Spliceosome	na	na	na	na	ATP-binding; Nucleotide-binding	Helicase; Hydrolase; RNA-binding	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	associative learning {GO:0008306}; cellular response to brain-derived neurotrophic factor stimulus {GO:1990416}; cellular response to selenite ion {GO:0072715}; embryonic cranial skeleton morphogenesis {GO:0048701}; exploration behavior {GO:0035640}; mRNA processing {GO:0006397}; mRNA transport {GO:0051028}; negative regulation of excitatory postsynaptic potential {GO:0090394}; negative regulation of selenocysteine incorporation {GO:1904570}; negative regulation of selenocysteine insertion sequence binding {GO:1904574}; negative regulation of translation {GO:0017148}; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay {GO:0000184}; positive regulation of mRNA splicing, via spliceosome {GO:0048026}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; positive regulation of translation {GO:0045727}; regulation of alternative mRNA splicing, via spliceosome {GO:0000381}; response to organic cyclic compound {GO:0014070}; RNA secondary structure unwinding {GO:0010501}; RNA splicing {GO:0008380}; rRNA processing {GO:0006364}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; dendrite {GO:0030425}; exon-exon junction complex {GO:0035145}; membrane {GO:0016020}; neuronal cell body {GO:0043025}; nuclear speck {GO:0016607}; nucleolus {GO:0005730}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	ATP binding {GO:0005524}; ATP-dependent RNA helicase activity {GO:0004004}; mRNA binding {GO:0003729}; poly(A) binding {GO:0008143}; ribonucleoprotein complex binding {GO:0043021}; RNA binding {GO:0003723}; RNA stem-loop binding {GO:0035613}; selenocysteine insertion sequence binding {GO:0035368}	na	FALSE	epi	group4	Translation
Eif4a3	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	253040000	23711000	11002000	1356	1030900	2291	995670000	221340000	17	5	Eif4a3	Eif4a3	Nonsense-mediated mRNA decay; Translation regulation; Transport; mRNA processing; mRNA splicing; mRNA transport; rRNA processing	Cytoplasm; Nucleus; Spliceosome	na	na	na	na	ATP-binding; Nucleotide-binding	Helicase; Hydrolase; RNA-binding	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	associative learning {GO:0008306}; cellular response to brain-derived neurotrophic factor stimulus {GO:1990416}; cellular response to selenite ion {GO:0072715}; embryonic cranial skeleton morphogenesis {GO:0048701}; exploration behavior {GO:0035640}; mRNA processing {GO:0006397}; mRNA transport {GO:0051028}; negative regulation of excitatory postsynaptic potential {GO:0090394}; negative regulation of selenocysteine incorporation {GO:1904570}; negative regulation of selenocysteine insertion sequence binding {GO:1904574}; negative regulation of translation {GO:0017148}; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay {GO:0000184}; positive regulation of mRNA splicing, via spliceosome {GO:0048026}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; positive regulation of translation {GO:0045727}; regulation of alternative mRNA splicing, via spliceosome {GO:0000381}; response to organic cyclic compound {GO:0014070}; RNA secondary structure unwinding {GO:0010501}; RNA splicing {GO:0008380}; rRNA processing {GO:0006364}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; dendrite {GO:0030425}; exon-exon junction complex {GO:0035145}; membrane {GO:0016020}; neuronal cell body {GO:0043025}; nuclear speck {GO:0016607}; nucleolus {GO:0005730}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	ATP binding {GO:0005524}; ATP-dependent RNA helicase activity {GO:0004004}; mRNA binding {GO:0003729}; poly(A) binding {GO:0008143}; ribonucleoprotein complex binding {GO:0043021}; RNA binding {GO:0003723}; RNA stem-loop binding {GO:0035613}; selenocysteine insertion sequence binding {GO:0035368}	na	FALSE	epi	group4	rRNA binding
